ACCOUNT_ID,CUSTOMER_ID,BRANCH_ID,OPENING_BALANCE,ACCOUNT_OPEN_DATE,ACCOUNT_TYPE,ACCOUNT_STATUS
A00218,C00218,B00042,950632,2014-07-05,Fixed Deposit,Active
A00219,C00219,B00044,917333,2020-09-19,Savings,Closed
A00220,C00220,B00010,809155,2017-05-12,Fixed Deposit,Active
A00221,C00221,B00019,629995,2017-03-14,Savings,Pending
A00222,C00222,B00024,112422,2018-02-12,Checking,Pending
A00223,C00223,B00011,512174,2017-05-17,Fixed Deposit,Active
A00224,C00224,B00036,590064,2020-09-06,Fixed Deposit,Closed
A00225,C00225,B00022,600314,2014-01-19,Savings,Active
A00226,C00226,B00002,362229,2019-10-19,Fixed Deposit,Active
A00227,C00227,B00002,851850,2023-02-16,Checking,Active
A00228,C00228,B00050,728839,2022-10-24,Savings,Closed
A00229,C00229,B00013,247097,2016-05-31,Checking,Pending
A00230,C00230,B00048,231442,2016-07-10,Fixed Deposit,Closed
A00231,C00231,B00023,188940,2021-09-26,Savings,Active
A00232,C00232,B00015,220139,2016-11-16,Checking,Closed
A00233,C00233,B00007,228143,2014-12-09,Checking,Active
A00234,C00234,B00010,716596,2021-12-11,Checking,Closed
A00235,C00235,B00027,716280,2016-04-04,Savings,Active
A00236,C00236,B00013,627006,2020-12-22,Checking,Active
A00237,C00237,B00015,323542,2022-03-24,Fixed Deposit,Pending
A00238,C00238,B00023,278492,2020-12-29,Savings,Pending
A00239,C00239,B00010,994838,2022-12-17,Checking,Pending
A00240,C00240,B00024,870073,2017-05-23,Fixed Deposit,Closed
A00241,C00241,B00046,481308,2015-01-17,Savings,Closed
A00242,C00242,B00030,2509,2018-03-30,Savings,Pending
A00243,C00243,B00044,709277,2022-10-23,Fixed Deposit,Active
A00244,C00244,B00009,976358,2016-03-03,Savings,Active
A00245,C00245,B00002,158013,2018-07-31,Savings,Active
A00246,C00246,B00026,994474,2021-12-23,Checking,Pending
A00247,C00247,B00007,488061,2022-09-17,Fixed Deposit,Active
A00248,C00248,B00045,731676,2018-10-23,Checking,Pending
A00249,C00249,B00023,299859,2015-01-24,Checking,Active
A00250,C00250,B00010,631198,2020-01-28,Savings,Active
A00251,C00251,B00046,869134,2014-07-08,Fixed Deposit,Active
A00252,C00252,B00019,213943,2015-11-29,Savings,Closed
A00253,C00253,B00010,939244,2021-07-14,Savings,Active
A00254,C00254,B00009,478767,2022-05-08,Checking,Pending
A00255,C00255,B00022,716078,2014-04-11,Savings,Pending
A00256,C00256,B00031,891278,2018-09-02,Fixed Deposit,Active
A00257,C00257,B00014,356679,2017-07-16,Checking,Closed
A00258,C00258,B00004,2033,2018-11-11,Checking,Active
A00259,C00259,B00050,977482,2014-10-13,Savings,Closed
A00260,C00260,B00049,28331,2014-01-05,Savings,Closed
A00261,C00261,B00031,878901,2015-01-13,Savings,Pending
A00262,C00262,B00006,697914,2018-09-02,Checking,Active
A00263,C00263,B00005,581517,2014-03-01,Savings,Pending
A00264,C00264,B00031,279295,2013-12-20,Checking,Pending
A00265,C00265,B00042,381542,2017-05-20,Checking,Active
A00266,C00266,B00014,813662,2023-01-10,Checking,Active
A00267,C00267,B00017,502946,2014-05-17,Fixed Deposit,Closed
A00268,C00268,B00021,447561,2013-11-09,Fixed Deposit,Closed
A00269,C00269,B00024,375271,2019-05-19,Savings,Pending
A00270,C00270,B00022,833680,2017-01-01,Checking,Active
A00271,C00271,B00047,889379,2017-04-13,Savings,Closed
A00272,C00272,B00011,300054,2021-12-03,Savings,Closed
A00273,C00273,B00047,532744,2018-09-14,Checking,Active
A00274,C00274,B00042,947444,2016-07-05,Checking,Closed
A00275,C00275,B00021,263856,2018-01-04,Fixed Deposit,Closed
A00276,C00276,B00022,809960,2023-03-16,Savings,Closed
A00277,C00277,B00014,35937,2015-07-25,Fixed Deposit,Closed
A00278,C00278,B00039,920382,2019-04-06,Checking,Active
A00279,C00279,B00026,443841,2022-03-18,Checking,Pending
A00280,C00280,B00029,759316,2016-10-22,Checking,Closed
A00281,C00281,B00039,248499,2021-11-09,Savings,Active
A00282,C00282,B00040,784218,2020-02-16,Fixed Deposit,Pending
A00283,C00283,B00033,590722,2020-02-17,Savings,Active
A00284,C00284,B00046,55120,2023-02-21,Savings,Closed
A00285,C00285,B00012,320739,2020-07-16,Checking,Active
A00286,C00286,B00042,544359,2015-08-17,Checking,Closed
A00287,C00287,B00014,201492,2019-04-28,Checking,Active
A00288,C00288,B00038,583132,2021-12-28,Fixed Deposit,Pending
A00289,C00289,B00045,926930,2020-04-10,Savings,Closed
A00290,C00290,B00011,139633,2019-02-02,Checking,Closed
A00291,C00291,B00024,616694,2021-08-22,Fixed Deposit,Pending
A00292,C00292,B00037,831674,2019-02-12,Fixed Deposit,Active
A00293,C00293,B00006,748978,2019-11-21,Checking,Pending
A00294,C00294,B00003,345774,2017-10-16,Checking,Pending
A00295,C00295,B00030,985531,2019-12-10,Savings,Pending
A00296,C00296,B00027,289963,2015-09-22,Fixed Deposit,Active
A00297,C00297,B00021,858452,2016-01-02,Fixed Deposit,Closed
A00298,C00298,B00020,793659,2020-09-08,Checking,Active
A00299,C00299,B00028,540366,2022-03-14,Fixed Deposit,Pending
A00300,C00300,B00035,345943,2020-12-17,Savings,Pending
A00301,C00301,B00046,14692,2013-11-26,Savings,Closed
A00302,C00302,B00030,371597,2018-04-19,Fixed Deposit,Closed
A00303,C00303,B00003,675516,2018-01-09,Checking,Closed
A00304,C00304,B00048,746724,2023-03-06,Checking,Pending
A00305,C00305,B00027,599843,2014-12-23,Savings,Active
A00306,C00306,B00037,240394,2021-12-05,Savings,Closed
A00307,C00307,B00004,36171,2017-08-06,Savings,Pending
A00308,C00308,B00002,193344,2019-12-28,Fixed Deposit,Closed
A00309,C00309,B00028,611961,2014-11-03,Savings,Closed
A00310,C00310,B00021,510395,2021-04-09,Savings,Closed
A00311,C00311,B00021,709411,2022-10-14,Savings,Active
A00312,C00312,B00023,58468,2017-07-07,Fixed Deposit,Closed
A00313,C00313,B00042,880124,2017-08-28,Checking,Closed
A00314,C00314,B00028,488383,2020-10-11,Savings,Closed
A00315,C00315,B00005,759707,2023-05-08,Savings,Pending
A00316,C00316,B00013,18886,2014-12-26,Checking,Closed
A00317,C00317,B00029,136575,2015-02-07,Fixed Deposit,Closed
A00318,C00318,B00015,321933,2014-05-13,Savings,Closed
A00319,C00319,B00007,430442,2019-01-05,Fixed Deposit,Active
A00320,C00320,B00015,652341,2016-03-17,Checking,Active
A00321,C00321,B00013,570688,2019-12-05,Savings,Pending
A00322,C00322,B00047,399579,2022-08-14,Checking,Closed
A00323,C00323,B00043,373997,2015-07-07,Savings,Active
A00324,C00324,B00018,826891,2019-02-26,Fixed Deposit,Active
A00325,C00325,B00042,965810,2021-02-10,Savings,Active
A00326,C00326,B00046,574208,2022-01-05,Fixed Deposit,Active
A00327,C00327,B00048,444970,2018-09-13,Savings,Active
A00328,C00328,B00027,247384,2022-05-30,Fixed Deposit,Closed
A00329,C00329,B00006,266224,2016-12-02,Fixed Deposit,Pending
A00330,C00330,B00043,125610,2015-10-17,Savings,Pending
A00331,C00331,B00037,825255,2022-06-14,Checking,Pending
A00332,C00332,B00009,525825,2021-10-22,Savings,Closed
A00333,C00333,B00018,688672,2021-04-06,Fixed Deposit,Closed
A00334,C00334,B00042,704181,2023-06-21,Checking,Pending
A00335,C00335,B00032,898769,2020-08-14,Fixed Deposit,Closed
A00336,C00336,B00010,747848,2020-10-09,Savings,Pending
A00337,C00337,B00030,593081,2014-03-05,Fixed Deposit,Active
A00338,C00338,B00042,494812,2016-03-31,Checking,Active
A00339,C00339,B00011,752280,2018-12-23,Fixed Deposit,Closed
A00340,C00340,B00017,427517,2018-03-14,Savings,Pending
A00341,C00341,B00035,322045,2014-07-04,Fixed Deposit,Active
A00342,C00342,B00003,763168,2014-04-13,Savings,Pending
A00343,C00343,B00047,92319,2023-02-28,Savings,Active
A00344,C00344,B00038,534558,2023-04-15,Fixed Deposit,Pending
A00345,C00345,B00012,670325,2018-01-20,Checking,Pending
A00346,C00346,B00041,180632,2021-02-25,Fixed Deposit,Closed
A00347,C00347,B00042,228774,2017-09-19,Fixed Deposit,Active
A00348,C00348,B00001,243327,2018-01-28,Savings,Pending
A00349,C00349,B00028,678528,2014-08-12,Savings,Pending
A00350,C00350,B00020,864802,2020-06-03,Checking,Active
A00351,C00351,B00010,994390,2017-08-23,Fixed Deposit,Pending
A00352,C00352,B00047,805416,2018-09-27,Checking,Pending
A00353,C00353,B00009,185013,2018-11-03,Checking,Closed
A00354,C00354,B00035,450904,2016-08-22,Fixed Deposit,Closed
A00355,C00355,B00047,675908,2016-01-01,Fixed Deposit,Closed
A00356,C00356,B00034,321128,2019-12-12,Savings,Active
A00357,C00357,B00046,527900,2019-03-17,Fixed Deposit,Active
A00358,C00358,B00005,864582,2015-09-21,Checking,Closed
A00359,C00359,B00003,51305,2015-11-07,Checking,Pending
A00360,C00360,B00033,352292,2017-07-28,Fixed Deposit,Pending
A00361,C00361,B00030,188139,2017-06-15,Savings,Pending
A00362,C00362,B00021,55448,2019-12-11,Fixed Deposit,Pending
A00363,C00363,B00014,243438,2022-07-01,Checking,Pending
A00364,C00364,B00016,842602,2022-02-10,Savings,Closed
A00365,C00365,B00004,291819,2018-03-04,Fixed Deposit,Pending
A00366,C00366,B00036,168048,2014-03-12,Fixed Deposit,Active
A00367,C00367,B00020,868387,2023-04-20,Checking,Active
A00368,C00368,B00008,662377,2022-11-30,Savings,Active
A00369,C00369,B00031,723931,2015-09-11,Fixed Deposit,Pending
A00370,C00370,B00005,406477,2022-07-12,Savings,Active
A00371,C00371,B00009,896800,2014-07-03,Checking,Active
A00372,C00372,B00027,416191,2014-01-09,Savings,Closed
A00373,C00373,B00045,3404,2016-10-29,Savings,Active
A00374,C00374,B00028,551620,2015-09-01,Checking,Closed
A00375,C00375,B00033,226250,2023-04-02,Savings,Active
A00376,C00376,B00014,563977,2016-03-23,Fixed Deposit,Pending
A00377,C00377,B00029,603491,2018-04-04,Fixed Deposit,Closed
A00378,C00378,B00048,650953,2013-11-17,Savings,Closed
A00379,C00379,B00016,20279,2021-05-21,Fixed Deposit,Closed
A00380,C00380,B00002,11581,2021-07-21,Checking,Closed
A00381,C00381,B00031,617727,2014-04-07,Savings,Pending
A00382,C00382,B00015,318093,2019-11-28,Savings,Active
A00383,C00383,B00037,725704,2015-12-08,Fixed Deposit,Active
A00384,C00384,B00043,448562,2016-07-31,Savings,Closed
A00385,C00385,B00020,229892,2019-05-27,Checking,Pending
A00386,C00386,B00040,45075,2018-10-12,Savings,Active
A00387,C00387,B00007,767258,2018-11-29,Savings,Active
A00388,C00388,B00041,451972,2018-03-12,Checking,Pending
A00389,C00389,B00035,819026,2020-06-30,Savings,Active
A00390,C00390,B00040,634586,2016-12-17,Savings,Closed
A00391,C00391,B00016,103732,2023-06-27,Savings,Pending
A00392,C00392,B00048,438038,2018-02-21,Checking,Pending
A00393,C00393,B00042,676093,2017-08-25,Fixed Deposit,Closed
A00394,C00394,B00028,694668,2023-07-28,Fixed Deposit,Active
A00395,C00395,B00011,12634,2014-10-06,Savings,Pending
A00396,C00396,B00050,87597,2018-05-10,Checking,Closed
A00397,C00397,B00005,54878,2023-05-22,Checking,Pending
A00398,C00398,B00017,850509,2017-04-05,Fixed Deposit,Closed
A00399,C00399,B00038,776617,2023-03-30,Fixed Deposit,Active
A00400,C00400,B00049,424415,2018-11-05,Checking,Closed
A00401,C00401,B00020,54726,2016-04-04,Checking,Pending
A00402,C00402,B00049,495918,2018-05-27,Checking,Pending
A00403,C00403,B00019,116722,2017-07-21,Fixed Deposit,Active
A00404,C00404,B00017,491490,2020-07-13,Savings,Active
A00405,C00405,B00026,191345,2023-08-13,Checking,Pending
A00406,C00406,B00022,684292,2017-09-01,Savings,Active
A00407,C00407,B00026,164421,2014-01-09,Fixed Deposit,Pending
A00408,C00408,B00035,791120,2015-03-18,Checking,Closed
A00409,C00409,B00042,336720,2016-12-23,Fixed Deposit,Closed
A00410,C00410,B00039,2358,2019-12-30,Fixed Deposit,Closed
A00411,C00411,B00021,899024,2016-06-02,Checking,Closed
A00412,C00412,B00014,594183,2022-01-08,Checking,Active
A00413,C00413,B00050,335096,2021-03-09,Savings,Closed
A00414,C00414,B00008,202164,2019-05-27,Checking,Pending
A00415,C00415,B00042,409891,2014-06-12,Fixed Deposit,Closed
A00416,C00416,B00023,506004,2017-01-28,Fixed Deposit,Pending
A00417,C00417,B00020,503935,2014-05-27,Checking,Active
A00418,C00418,B00002,196937,2018-12-17,Fixed Deposit,Pending
A00419,C00419,B00027,124276,2017-09-05,Checking,Active
A00420,C00420,B00049,321677,2020-10-05,Savings,Pending
A00421,C00421,B00031,478087,2020-06-24,Savings,Pending
A00422,C00422,B00025,923179,2017-01-25,Savings,Active
A00423,C00423,B00031,226201,2022-04-12,Checking,Closed
A00424,C00424,B00008,972819,2019-03-24,Checking,Closed
A00425,C00425,B00025,988319,2015-03-20,Fixed Deposit,Closed
A00426,C00426,B00042,338879,2013-10-21,Checking,Pending
A00427,C00427,B00031,514909,2014-04-26,Fixed Deposit,Active
A00428,C00428,B00027,406774,2021-01-05,Savings,Closed
A00429,C00429,B00014,51646,2022-05-18,Fixed Deposit,Pending
A00430,C00430,B00024,794541,2015-07-17,Savings,Closed
A00431,C00431,B00049,345864,2015-01-26,Checking,Closed
A00432,C00432,B00050,780466,2019-06-06,Savings,Pending
A00433,C00433,B00004,85242,2020-07-25,Fixed Deposit,Active
A00434,C00434,B00019,210863,2016-01-13,Checking,Active
A00435,C00435,B00023,350440,2019-06-28,Fixed Deposit,Closed
A00436,C00436,B00045,865930,2019-04-07,Fixed Deposit,Closed
A00437,C00437,B00015,123564,2014-03-07,Fixed Deposit,Closed
A00438,C00438,B00006,275257,2015-10-19,Checking,Active
A00439,C00439,B00045,362973,2018-03-14,Savings,Closed
A00440,C00440,B00019,878231,2023-06-28,Savings,Pending
A00441,C00441,B00004,904155,2018-11-21,Fixed Deposit,Active
A00442,C00442,B00041,250584,2022-05-09,Savings,Closed
A00443,C00443,B00032,340456,2015-08-09,Savings,Closed
A00444,C00444,B00017,666743,2022-11-30,Fixed Deposit,Active
A00445,C00445,B00025,517130,2016-06-03,Checking,Closed
A00446,C00446,B00016,871050,2016-02-20,Checking,Active
A00447,C00447,B00010,521521,2022-06-25,Checking,Closed
A00448,C00448,B00018,499452,2021-10-24,Checking,Closed
A00449,C00449,B00050,487046,2021-10-29,Checking,Active
A00450,C00450,B00022,366339,2018-11-03,Fixed Deposit,Active
A00451,C00451,B00030,428419,2022-07-24,Fixed Deposit,Pending
A00452,C00452,B00008,172850,2016-05-16,Checking,Closed
A00453,C00453,B00017,117525,2017-02-15,Savings,Pending
A00454,C00454,B00007,992796,2021-06-06,Savings,Closed
A00455,C00455,B00025,125177,2015-03-09,Savings,Pending
A00456,C00456,B00028,203620,2022-11-24,Savings,Pending
A00457,C00457,B00033,432589,2017-08-12,Checking,Pending
A00458,C00458,B00002,184994,2014-01-09,Fixed Deposit,Active
A00459,C00459,B00044,411446,2018-12-24,Fixed Deposit,Closed
A00460,C00460,B00048,93240,2016-04-21,Savings,Closed
A00461,C00461,B00016,746361,2017-03-10,Checking,Closed
A00462,C00462,B00027,855486,2019-08-27,Checking,Active
A00463,C00463,B00040,201101,2020-12-29,Savings,Pending
A00464,C00464,B00018,696517,2023-02-26,Checking,Closed
A00465,C00465,B00013,310949,2019-09-04,Fixed Deposit,Closed
A00466,C00466,B00038,872553,2021-05-19,Fixed Deposit,Active
A00467,C00467,B00044,517841,2020-11-01,Checking,Pending
A00468,C00468,B00030,310949,2014-08-28,Checking,Active
A00469,C00469,B00039,117552,2016-11-30,Checking,Closed
A00470,C00470,B00029,619578,2014-05-14,Fixed Deposit,Active
A00471,C00471,B00036,556070,2015-10-21,Fixed Deposit,Pending
A00472,C00472,B00028,335539,2021-02-24,Checking,Active
A00473,C00473,B00023,629735,2020-12-05,Checking,Pending
A00474,C00474,B00032,619618,2016-06-21,Fixed Deposit,Pending
A00475,C00475,B00041,307198,2023-03-04,Fixed Deposit,Closed
A00476,C00476,B00009,886702,2015-03-23,Checking,Closed
A00477,C00477,B00003,551482,2015-07-29,Fixed Deposit,Closed
A00478,C00478,B00019,592882,2022-06-20,Fixed Deposit,Pending
A00479,C00479,B00019,583831,2014-05-05,Fixed Deposit,Active
A00480,C00480,B00047,860609,2022-02-18,Savings,Pending
A00481,C00481,B00041,330648,2020-11-14,Fixed Deposit,Active
A00482,C00482,B00049,351824,2021-05-17,Savings,Pending
A00483,C00483,B00006,601290,2016-01-01,Checking,Active
A00484,C00484,B00019,810534,2020-06-25,Checking,Pending
A00485,C00485,B00042,40104,2016-09-19,Savings,Closed
A00486,C00486,B00037,880516,2020-04-21,Checking,Active
A00487,C00487,B00050,448660,2014-11-05,Savings,Active
A00488,C00488,B00035,685552,2021-05-13,Fixed Deposit,Active
A00489,C00489,B00011,867907,2020-09-25,Savings,Pending
A00490,C00490,B00020,936857,2016-01-26,Fixed Deposit,Closed
A00491,C00491,B00008,510648,2019-06-01,Checking,Active
A00492,C00492,B00014,795655,2015-03-18,Checking,Active
A00493,C00493,B00036,120473,2017-03-03,Checking,Active
A00494,C00494,B00043,129019,2017-09-29,Savings,Active
A00495,C00495,B00041,845656,2015-05-01,Checking,Pending
A00496,C00496,B00004,122666,2014-07-30,Checking,Active
A00497,C00497,B00028,529707,2018-08-28,Savings,Pending
A00498,C00498,B00028,647117,2015-12-25,Savings,Active
A00499,C00499,B00049,222143,2016-01-26,Checking,Pending
A00500,C00500,B00009,524611,2020-03-14,Savings,Closed
A00501,C00501,B00030,528498,2020-12-10,Savings,Active
A00502,C00502,B00023,570382,2023-01-23,Fixed Deposit,Pending
A00503,C00503,B00050,294352,2017-10-08,Fixed Deposit,Active
A00504,C00504,B00041,123499,2016-01-07,Savings,Pending
A00505,C00505,B00012,38432,2021-08-30,Savings,Closed
A00506,C00506,B00012,395959,2023-06-24,Savings,Active
A00507,C00507,B00023,465576,2015-12-30,Fixed Deposit,Closed
A00508,C00508,B00026,695207,2017-11-25,Checking,Pending
A00509,C00509,B00037,502666,2023-06-07,Checking,Pending
A00510,C00510,B00031,559017,2014-08-15,Fixed Deposit,Closed
A00511,C00511,B00024,108995,2020-09-21,Checking,Closed
A00512,C00512,B00012,463151,2016-12-24,Savings,Pending
A00513,C00513,B00032,554876,2017-03-11,Fixed Deposit,Pending
A00514,C00514,B00007,401418,2021-12-10,Savings,Active
A00515,C00515,B00035,192079,2016-09-19,Savings,Active
A00516,C00516,B00023,905669,2020-12-18,Fixed Deposit,Closed
A00517,C00517,B00031,171158,2021-08-04,Checking,Closed
A00518,C00518,B00050,252522,2014-09-13,Savings,Pending
A00519,C00519,B00004,995593,2015-09-08,Savings,Closed
A00520,C00520,B00038,734965,2015-12-28,Checking,Pending
A00521,C00521,B00034,565453,2023-06-05,Fixed Deposit,Closed
A00522,C00522,B00004,849092,2019-11-29,Savings,Active
A00523,C00523,B00048,131136,2018-11-19,Savings,Pending
A00524,C00524,B00043,333782,2020-05-08,Checking,Active
A00525,C00525,B00011,709949,2015-11-24,Savings,Closed
A00526,C00526,B00032,879021,2017-09-23,Checking,Pending
A00527,C00527,B00014,228569,2016-07-08,Fixed Deposit,Pending
A00528,C00528,B00023,901560,2018-07-09,Checking,Pending
A00529,C00529,B00025,830612,2014-09-03,Savings,Closed
A00530,C00530,B00030,339296,2014-10-23,Savings,Active
A00531,C00531,B00040,49308,2019-07-02,Savings,Closed
A00532,C00532,B00048,546691,2021-03-10,Fixed Deposit,Pending
A00533,C00533,B00021,298673,2017-01-13,Fixed Deposit,Pending
A00534,C00534,B00005,238942,2021-01-20,Checking,Active
A00535,C00535,B00026,530301,2020-09-02,Fixed Deposit,Active
A00536,C00536,B00046,854862,2014-09-21,Fixed Deposit,Active
A00537,C00537,B00022,239505,2022-09-18,Savings,Active
A00538,C00538,B00029,890543,2015-06-06,Savings,Active
A00539,C00539,B00041,78001,2022-12-28,Fixed Deposit,Closed
A00540,C00540,B00010,900513,2019-12-01,Checking,Closed
A00541,C00541,B00019,261401,2014-03-26,Savings,Pending
A00542,C00542,B00019,789593,2021-02-11,Fixed Deposit,Closed
A00543,C00543,B00044,594299,2020-01-09,Fixed Deposit,Closed
A00544,C00544,B00029,938851,2019-07-02,Savings,Active
A00545,C00545,B00006,394985,2022-03-04,Checking,Active
A00546,C00546,B00018,833700,2017-05-29,Fixed Deposit,Active
A00547,C00547,B00049,204840,2021-04-25,Savings,Pending
A00548,C00548,B00050,844458,2016-01-23,Fixed Deposit,Pending
A00549,C00549,B00035,714953,2022-02-02,Checking,Pending
A00550,C00550,B00011,314927,2021-12-17,Savings,Active
A00551,C00551,B00036,177090,2022-06-26,Fixed Deposit,Pending
A00552,C00552,B00022,73410,2014-04-30,Checking,Pending
A00553,C00553,B00012,20915,2022-04-22,Fixed Deposit,Closed
A00554,C00554,B00036,533907,2014-10-15,Fixed Deposit,Active
A00555,C00555,B00026,578718,2021-07-07,Savings,Pending
A00556,C00556,B00001,762387,2013-11-09,Fixed Deposit,Active
A00557,C00557,B00044,104908,2015-12-12,Savings,Active
A00558,C00558,B00048,255865,2019-10-25,Savings,Closed
A00559,C00559,B00030,448533,2022-12-28,Checking,Pending
A00560,C00560,B00028,844805,2021-12-27,Checking,Closed
A00561,C00561,B00004,944002,2013-12-20,Checking,Pending
A00562,C00562,B00048,23294,2015-06-14,Fixed Deposit,Closed
A00563,C00563,B00049,8771,2020-05-22,Fixed Deposit,Closed
A00564,C00564,B00040,66662,2018-02-27,Checking,Active
A00565,C00565,B00048,399466,2023-03-18,Fixed Deposit,Closed
A00566,C00566,B00006,425540,2015-07-02,Savings,Closed
A00567,C00567,B00041,307024,2014-04-21,Checking,Pending
A00568,C00568,B00048,407636,2022-10-23,Savings,Active
A00569,C00569,B00025,647152,2015-12-24,Checking,Closed
A00570,C00570,B00009,419787,2015-10-04,Checking,Active
A00571,C00571,B00033,702716,2015-10-24,Checking,Active
A00572,C00572,B00035,298782,2020-05-25,Fixed Deposit,Closed
A00573,C00573,B00043,671552,2017-10-17,Checking,Closed
A00574,C00574,B00010,808987,2020-01-15,Savings,Active
A00575,C00575,B00034,909010,2018-06-02,Fixed Deposit,Pending
A00576,C00576,B00041,12042,2020-12-20,Fixed Deposit,Active
A00577,C00577,B00006,240283,2014-04-06,Checking,Active
A00578,C00578,B00049,641176,2019-07-14,Checking,Active
A00579,C00579,B00036,475971,2016-06-05,Savings,Pending
A00580,C00580,B00006,428264,2021-07-10,Fixed Deposit,Active
A00581,C00581,B00014,209152,2020-10-13,Savings,Pending
A00582,C00582,B00041,377662,2014-01-13,Checking,Closed
A00583,C00583,B00038,37400,2017-06-28,Fixed Deposit,Active
A00584,C00584,B00017,963751,2015-06-27,Checking,Active
A00585,C00585,B00003,359857,2018-04-16,Fixed Deposit,Closed
A00586,C00586,B00014,451806,2017-11-11,Checking,Closed
A00587,C00587,B00042,520741,2018-10-01,Fixed Deposit,Closed
A00588,C00588,B00024,499344,2021-10-21,Fixed Deposit,Pending
A00589,C00589,B00012,269485,2014-11-17,Fixed Deposit,Pending
A00590,C00590,B00036,136308,2021-02-01,Fixed Deposit,Active
A00591,C00591,B00029,733825,2022-01-06,Savings,Closed
A00592,C00592,B00019,815922,2021-09-18,Savings,Pending
A00593,C00593,B00024,841276,2022-04-18,Savings,Pending
A00594,C00594,B00030,467651,2019-02-27,Checking,Pending
A00595,C00595,B00029,801081,2018-08-29,Savings,Closed
A00596,C00596,B00036,316653,2014-05-22,Fixed Deposit,Closed
A00597,C00597,B00012,609942,2014-02-18,Savings,Active
A00598,C00598,B00014,664642,2023-08-06,Savings,Pending
A00599,C00599,B00038,154409,2021-08-09,Checking,Active
A00600,C00600,B00008,260066,2020-01-12,Checking,Closed
A00601,C00601,B00004,685263,2017-09-13,Fixed Deposit,Active
A00602,C00602,B00029,405535,2014-03-05,Fixed Deposit,Active
A00603,C00603,B00048,587268,2019-10-14,Savings,Pending
A00604,C00604,B00045,17360,2019-09-12,Savings,Pending
A00605,C00605,B00038,785804,2021-01-11,Checking,Pending
A00606,C00606,B00012,966952,2020-12-31,Checking,Closed
A00607,C00607,B00023,810856,2014-01-25,Checking,Closed
A00608,C00608,B00007,92513,2016-12-04,Savings,Active
A00609,C00609,B00015,579476,2018-06-26,Savings,Active
A00610,C00610,B00034,344259,2019-03-12,Fixed Deposit,Closed
A00611,C00611,B00044,310187,2019-05-03,Fixed Deposit,Pending
A00612,C00612,B00008,32816,2015-09-04,Checking,Pending
A00613,C00613,B00007,554215,2017-12-17,Fixed Deposit,Active
A00614,C00614,B00019,239904,2018-03-30,Savings,Pending
A00615,C00615,B00016,827058,2015-04-16,Checking,Active
A00616,C00616,B00010,79423,2013-12-15,Savings,Active
A00617,C00617,B00027,431089,2017-09-16,Checking,Active
A00618,C00618,B00014,848127,2018-12-04,Fixed Deposit,Active
A00619,C00619,B00023,393875,2021-09-09,Checking,Active
A00620,C00620,B00023,958022,2023-07-31,Savings,Pending
A00621,C00621,B00025,288012,2023-08-04,Checking,Active
A00622,C00622,B00045,511781,2017-06-21,Fixed Deposit,Closed
A00623,C00623,B00011,440858,2019-09-06,Checking,Closed
A00624,C00624,B00014,159518,2022-12-03,Savings,Closed
A00625,C00625,B00012,137689,2018-06-23,Checking,Pending
A00626,C00626,B00006,448467,2018-08-11,Fixed Deposit,Pending
A00627,C00627,B00025,570545,2022-01-26,Checking,Closed
A00628,C00628,B00035,888931,2019-08-04,Savings,Active
A00629,C00629,B00002,586831,2020-09-08,Checking,Closed
A00630,C00630,B00042,309005,2023-03-08,Checking,Active
A00631,C00631,B00028,692566,2016-02-27,Checking,Active
A00632,C00632,B00023,59457,2017-09-17,Savings,Active
A00633,C00633,B00049,442262,2014-01-24,Savings,Closed
A00634,C00634,B00024,121501,2021-05-29,Fixed Deposit,Closed
A00635,C00635,B00036,232869,2019-10-30,Savings,Active
A00636,C00636,B00033,605060,2016-08-12,Checking,Active
A00637,C00637,B00026,295997,2014-04-11,Savings,Pending
A00638,C00638,B00031,505416,2015-05-14,Checking,Closed
A00639,C00639,B00014,905426,2019-12-21,Savings,Closed
A00640,C00640,B00009,367122,2023-05-08,Fixed Deposit,Closed
A00641,C00641,B00016,936961,2021-03-09,Savings,Active
A00642,C00642,B00001,514946,2019-07-19,Savings,Pending
A00643,C00643,B00043,331999,2022-07-30,Savings,Closed
A00644,C00644,B00014,908292,2022-04-08,Fixed Deposit,Pending
A00645,C00645,B00007,440740,2017-12-17,Savings,Closed
A00646,C00646,B00024,649330,2021-09-05,Checking,Closed
A00647,C00647,B00041,298299,2020-10-25,Savings,Active
A00648,C00648,B00015,218351,2013-12-04,Checking,Closed
A00649,C00649,B00031,984576,2017-09-07,Savings,Active
A00650,C00650,B00047,60218,2020-02-26,Fixed Deposit,Closed
A00651,C00651,B00004,195818,2015-04-27,Checking,Active
A00652,C00652,B00036,346345,2023-04-06,Fixed Deposit,Pending
A00653,C00653,B00020,833937,2021-02-03,Savings,Pending
A00654,C00654,B00049,185779,2017-01-02,Savings,Closed
A00655,C00655,B00043,197506,2014-04-10,Checking,Pending
A00656,C00656,B00016,130758,2014-08-30,Checking,Closed
A00657,C00657,B00009,854462,2022-12-06,Checking,Pending
A00658,C00658,B00045,105751,2020-12-20,Savings,Closed
A00659,C00659,B00045,833188,2016-11-23,Checking,Closed
A00660,C00660,B00041,348039,2021-10-05,Fixed Deposit,Pending
A00661,C00661,B00043,253625,2015-02-24,Fixed Deposit,Active
A00662,C00662,B00007,905624,2023-04-30,Checking,Pending
