TRANSCATION_ID,ACCOUNT_ID,TRANSCATION_DATE,TRANSCATION_MEDIA,TRANSCATION_TYPE,TRANSCATION_AMOUNT
T01970,A00897,2013-10-25,Check,Transfer,86228
T01971,A00410,2017-04-28,Credit_Card,Purchase,71589
T01972,A00009,2020-01-20,Credit_Card,Purchase,41798
T01973,A00521,2016-07-18,Credit_Card,Transfer,81254
T01974,A00188,2021-04-09,Cash,Deposit,25908
T01975,A00127,2018-08-29,Credit_Card,Purchase,43508
T01976,A00323,2020-09-29,Debit_Card,Purchase,47845
T01977,A00780,2019-03-20,Debit_Card,Withdrawal,6968
T01978,A00664,2016-06-14,Debit_Card,Transfer,29015
T01979,A00627,2018-09-27,Debit_Card,Withdrawal,33861
T01980,A00437,2018-11-30,Debit_Card,Withdrawal,93014
T01981,A00116,2018-02-28,Check,Transfer,64333
T01982,A00352,2014-02-05,Credit_Card,Withdrawal,71425
T01983,A00371,2018-10-14,Check,Deposit,54264
T01984,A00109,2021-10-15,Debit_Card,Deposit,10213
T01985,A00079,2023-07-17,Check,Withdrawal,44118
T01986,A00642,2021-09-04,Debit_Card,Transfer,1720
T01987,A00158,2023-08-14,Credit_Card,Withdrawal,62987
T01988,A00450,2018-02-26,Cash,Transfer,10167
T01989,A00768,2015-08-29,Check,Purchase,44836
T01990,A00470,2016-02-01,Debit_Card,Purchase,14019
T01991,A00992,2020-02-24,Cash,Withdrawal,71327
T01992,A00158,2017-03-16,Check,Purchase,21608
T01993,A00890,2014-05-21,Credit_Card,Deposit,42416
T01994,A00696,2015-02-19,Check,Withdrawal,76079
T01995,A00309,2014-10-30,Debit_Card,Deposit,44210
T01996,A00778,2015-05-08,Credit_Card,Transfer,58140
T01997,A00671,2016-07-11,Credit_Card,Withdrawal,80036
T01998,A00894,2014-03-08,Credit_Card,Deposit,9068
T01999,A00701,2019-12-22,Cash,Withdrawal,59876
T02000,A00467,2021-03-14,Cash,Deposit,29749
T02001,A00727,2015-02-23,Cash,Deposit,22322
T02002,A00645,2020-08-12,Cash,Withdrawal,82187
T02003,A00425,2014-08-22,Credit_Card,Purchase,8080
T02004,A00395,2014-07-22,Debit_Card,Withdrawal,290
T02005,A00308,2020-09-10,Cash,Withdrawal,5008
T02006,A00307,2015-08-14,Check,Withdrawal,56301
T02007,A00808,2015-06-07,Credit_Card,Transfer,12522
T02008,A00870,2019-11-28,Check,Withdrawal,80208
T02009,A00186,2020-09-13,Cash,Purchase,53803
T02010,A00197,2021-07-10,Cash,Deposit,70827
T02011,A00196,2023-07-17,Credit_Card,Withdrawal,88764
T02012,A00140,2021-06-23,Cash,Purchase,53168
T02013,A00302,2020-11-03,Credit_Card,Transfer,91356
T02014,A00050,2015-04-23,Debit_Card,Withdrawal,46177
T02015,A00441,2017-11-27,Cash,Withdrawal,36448
T02016,A00870,2023-03-11,Credit_Card,Deposit,69484
T02017,A00066,2022-10-06,Check,Withdrawal,86370
T02018,A00983,2015-06-08,Debit_Card,Withdrawal,48136
T02019,A00789,2014-04-21,Debit_Card,Withdrawal,36635
T02020,A00919,2022-12-13,Credit_Card,Deposit,21923
T02021,A00272,2020-06-10,Debit_Card,Withdrawal,49365
T02022,A00366,2019-02-23,Credit_Card,Transfer,25353
T02023,A00129,2018-07-02,Check,Transfer,44867
T02024,A00835,2015-05-24,Debit_Card,Withdrawal,7933
T02025,A00210,2019-09-27,Credit_Card,Withdrawal,58035
T02026,A00808,2019-03-18,Debit_Card,Deposit,71352
T02027,A00123,2016-12-12,Credit_Card,Transfer,62950
T02028,A00430,2021-06-20,Check,Transfer,9605
T02029,A00106,2022-09-29,Check,Deposit,19036
T02030,A00711,2018-01-07,Credit_Card,Withdrawal,54237
T02031,A00146,2015-12-13,Credit_Card,Purchase,11175
T02032,A00114,2022-09-19,Cash,Deposit,58641
T02033,A00032,2020-07-17,Debit_Card,Purchase,41036
T02034,A00460,2014-10-28,Credit_Card,Transfer,11157
T02035,A00659,2018-04-14,Credit_Card,Transfer,87388
T02036,A00480,2015-10-01,Credit_Card,Deposit,90247
T02037,A00923,2015-06-09,Cash,Withdrawal,61904
T02038,A00696,2019-04-09,Check,Purchase,72091
T02039,A00779,2018-03-19,Credit_Card,Deposit,34946
T02040,A00975,2017-07-08,Check,Purchase,65071
T02041,A00480,2014-01-16,Credit_Card,Withdrawal,7045
T02042,A00142,2022-12-31,Debit_Card,Purchase,10643
T02043,A00536,2016-03-30,Credit_Card,Purchase,71332
T02044,A00087,2014-02-06,Credit_Card,Transfer,50491
T02045,A00669,2022-05-14,Credit_Card,Withdrawal,80434
T02046,A00808,2022-09-07,Cash,Deposit,2881
T02047,A00523,2023-06-18,Cash,Purchase,59541
T02048,A00119,2019-12-17,Debit_Card,Withdrawal,36518
T02049,A00351,2018-02-12,Check,Transfer,83833
T02050,A00015,2019-08-19,Cash,Purchase,22694
T02051,A00401,2020-03-14,Cash,Deposit,82106
T02052,A00125,2013-10-18,Credit_Card,Deposit,1619
T02053,A00072,2019-05-30,Credit_Card,Transfer,59813
T02054,A00127,2021-02-22,Credit_Card,Purchase,55354
T02055,A00484,2022-04-26,Check,Purchase,34438
T02056,A00513,2015-11-18,Debit_Card,Withdrawal,99795
T02057,A00574,2020-08-15,Cash,Deposit,58986
T02058,A00985,2023-04-28,Credit_Card,Withdrawal,30879
T02059,A00088,2018-03-15,Cash,Withdrawal,86157
T02060,A00452,2015-01-25,Credit_Card,Transfer,27700
T02061,A00813,2015-06-19,Cash,Deposit,93524
T02062,A00942,2022-07-03,Credit_Card,Withdrawal,51426
T02063,A00262,2021-12-17,Debit_Card,Purchase,76588
T02064,A00620,2018-01-19,Cash,Deposit,83010
T02065,A00139,2018-11-08,Credit_Card,Purchase,79307
T02066,A00608,2017-03-18,Check,Purchase,84445
T02067,A00575,2015-02-13,Check,Deposit,37919
T02068,A00512,2020-01-12,Credit_Card,Transfer,44105
T02069,A00999,2016-12-24,Debit_Card,Withdrawal,27700
T02070,A00146,2019-10-02,Check,Purchase,71031
T02071,A00899,2021-09-27,Cash,Transfer,98179
T02072,A00528,2020-10-06,Credit_Card,Purchase,87714
T02073,A00084,2014-09-09,Credit_Card,Deposit,55161
T02074,A00783,2017-05-08,Credit_Card,Purchase,53209
T02075,A00409,2020-09-29,Cash,Purchase,73569
T02076,A00149,2014-03-20,Check,Purchase,28568
T02077,A00359,2018-12-06,Check,Purchase,81775
T02078,A00937,2019-10-28,Cash,Purchase,44402
T02079,A00534,2021-07-20,Debit_Card,Transfer,36995
T02080,A00108,2019-10-08,Check,Purchase,53375
T02081,A00888,2016-08-02,Check,Purchase,18497
T02082,A00586,2021-07-01,Debit_Card,Deposit,15947
T02083,A00153,2017-03-29,Check,Transfer,1794
T02084,A00733,2015-08-06,Credit_Card,Deposit,43389
T02085,A00640,2020-11-07,Cash,Withdrawal,75744
T02086,A00629,2014-02-23,Debit_Card,Purchase,24976
T02087,A00298,2014-11-17,Cash,Withdrawal,27454
T02088,A00017,2020-10-18,Check,Transfer,76240
T02089,A00136,2021-01-13,Credit_Card,Deposit,34743
T02090,A00340,2015-07-08,Credit_Card,Withdrawal,53778
T02091,A00723,2021-08-04,Debit_Card,Transfer,22120
T02092,A00749,2015-01-08,Credit_Card,Transfer,84304
T02093,A00829,2013-10-28,Check,Transfer,61486
T02094,A00050,2019-11-02,Debit_Card,Transfer,21943
T02095,A00910,2016-06-13,Cash,Transfer,67324
T02096,A00095,2017-10-06,Check,Purchase,8934
T02097,A00864,2014-06-21,Credit_Card,Deposit,70610
T02098,A00308,2014-11-24,Check,Deposit,82077
T02099,A00279,2021-05-16,Debit_Card,Purchase,87641
T02100,A00088,2017-11-27,Debit_Card,Withdrawal,72119
T02101,A00765,2017-11-08,Cash,Withdrawal,57252
T02102,A00874,2014-05-19,Credit_Card,Deposit,30449
T02103,A00336,2022-03-02,Credit_Card,Deposit,56374
T02104,A00879,2018-09-18,Debit_Card,Purchase,16498
T02105,A00141,2014-02-16,Check,Purchase,96844
T02106,A00470,2019-08-25,Check,Purchase,57031
T02107,A00398,2022-12-25,Check,Deposit,69277
T02108,A00560,2021-12-14,Credit_Card,Purchase,20952
T02109,A00404,2014-11-28,Cash,Purchase,46272
T02110,A00727,2023-01-13,Cash,Transfer,97069
T02111,A00299,2015-02-19,Debit_Card,Transfer,24501
T02112,A00263,2013-11-27,Cash,Purchase,50844
T02113,A00169,2019-10-01,Debit_Card,Purchase,91588
T02114,A00308,2021-04-05,Debit_Card,Withdrawal,85674
T02115,A00876,2018-03-24,Check,Deposit,22117
T02116,A00020,2016-06-28,Debit_Card,Withdrawal,42523
T02117,A00533,2023-01-17,Cash,Deposit,98614
T02118,A00576,2018-02-16,Credit_Card,Transfer,53485
T02119,A00728,2017-06-07,Credit_Card,Deposit,33270
T02120,A00465,2020-12-18,Debit_Card,Withdrawal,36547
T02121,A00521,2017-09-04,Debit_Card,Purchase,14117
T02122,A00563,2023-07-09,Check,Deposit,93824
T02123,A00917,2017-08-31,Check,Purchase,88587
T02124,A00305,2014-07-28,Check,Purchase,54816
T02125,A00360,2014-06-23,Cash,Withdrawal,26469
T02126,A00587,2019-11-25,Check,Withdrawal,27013
T02127,A00962,2021-08-10,Debit_Card,Withdrawal,32024
T02128,A00845,2020-10-14,Cash,Purchase,62518
T02129,A00711,2019-09-28,Check,Withdrawal,13221
T02130,A00496,2021-01-08,Check,Withdrawal,23303
T02131,A00994,2015-07-30,Cash,Transfer,98905
T02132,A00022,2021-12-02,Credit_Card,Deposit,18364
T02133,A00858,2023-07-03,Debit_Card,Deposit,42398
T02134,A00645,2022-01-06,Cash,Deposit,57873
T02135,A00447,2017-12-19,Cash,Purchase,97690
T02136,A00608,2014-10-20,Check,Deposit,91925
T02137,A00051,2019-04-11,Check,Withdrawal,83698
T02138,A00184,2019-02-18,Cash,Withdrawal,62095
T02139,A00898,2015-11-30,Credit_Card,Purchase,76055
T02140,A01000,2018-06-17,Check,Transfer,76387
T02141,A00945,2021-04-08,Credit_Card,Purchase,16101
T02142,A00028,2023-01-10,Debit_Card,Purchase,46133
T02143,A00374,2016-08-28,Credit_Card,Purchase,32698
T02144,A00217,2018-10-10,Debit_Card,Withdrawal,63809
T02145,A00770,2020-08-15,Cash,Withdrawal,70053
T02146,A00753,2017-07-01,Check,Purchase,79405
T02147,A00184,2019-02-11,Check,Deposit,65255
T02148,A00176,2021-05-29,Check,Withdrawal,29894
T02149,A00626,2015-12-24,Cash,Deposit,42983
T02150,A00839,2017-02-25,Check,Transfer,45704
T02151,A00106,2023-04-01,Credit_Card,Transfer,88223
T02152,A00146,2017-03-12,Cash,Transfer,84678
T02153,A00170,2019-06-22,Cash,Transfer,518
T02154,A00830,2014-07-18,Debit_Card,Transfer,695
T02155,A00430,2020-01-19,Debit_Card,Transfer,52203
T02156,A00424,2017-11-27,Debit_Card,Deposit,736
T02157,A00374,2022-07-20,Debit_Card,Transfer,78621
T02158,A00806,2017-07-09,Debit_Card,Withdrawal,20927
T02159,A00168,2015-04-17,Credit_Card,Deposit,57630
T02160,A00468,2014-05-04,Debit_Card,Withdrawal,34027
T02161,A00685,2018-04-03,Debit_Card,Withdrawal,78041
T02162,A00422,2016-07-16,Debit_Card,Withdrawal,88736
T02163,A00102,2020-07-14,Check,Transfer,30231
T02164,A00081,2021-08-15,Cash,Transfer,17835
T02165,A00478,2020-04-25,Cash,Transfer,89568
T02166,A00369,2021-04-14,Cash,Purchase,48946
T02167,A00495,2016-01-11,Debit_Card,Transfer,61739
T02168,A00224,2016-03-20,Debit_Card,Withdrawal,18207
T02169,A00142,2018-08-23,Cash,Transfer,8167
T02170,A00975,2021-02-03,Credit_Card,Purchase,8117
T02171,A00213,2020-01-17,Cash,Deposit,56363
T02172,A00098,2014-03-26,Credit_Card,Purchase,32193
T02173,A00029,2018-05-02,Cash,Purchase,15926
T02174,A00972,2022-11-23,Credit_Card,Deposit,99185
T02175,A00035,2016-11-14,Check,Purchase,88279
T02176,A00195,2018-06-01,Check,Purchase,54322
T02177,A00348,2016-01-25,Cash,Withdrawal,75182
T02178,A00816,2018-03-23,Debit_Card,Transfer,81058
T02179,A00674,2021-06-26,Credit_Card,Purchase,6273
T02180,A00863,2022-06-04,Check,Deposit,17846
T02181,A00796,2021-12-28,Cash,Purchase,76804
T02182,A00381,2018-07-27,Debit_Card,Deposit,43488
T02183,A00297,2023-03-12,Cash,Withdrawal,88068
T02184,A00620,2020-12-16,Check,Purchase,68435
T02185,A00115,2016-07-19,Cash,Purchase,22010
T02186,A00550,2023-01-04,Cash,Transfer,12019
T02187,A00085,2023-05-23,Credit_Card,Withdrawal,68491
T02188,A00623,2019-09-25,Check,Purchase,10910
T02189,A00185,2020-06-01,Cash,Withdrawal,23308
T02190,A00359,2021-04-24,Check,Withdrawal,83632
T02191,A00791,2014-02-02,Debit_Card,Withdrawal,24718
T02192,A00513,2015-09-11,Cash,Deposit,90447
T02193,A00073,2015-10-20,Check,Withdrawal,18114
T02194,A00865,2023-03-10,Credit_Card,Withdrawal,95123
T02195,A00136,2019-06-02,Debit_Card,Withdrawal,16765
T02196,A00817,2014-03-06,Credit_Card,Transfer,9742
T02197,A00449,2016-10-04,Debit_Card,Purchase,69962
T02198,A00737,2020-12-01,Cash,Transfer,71749
T02199,A00313,2015-06-12,Credit_Card,Withdrawal,37946
T02200,A00559,2021-12-02,Credit_Card,Transfer,43331
T02201,A00845,2019-01-04,Debit_Card,Transfer,38793
T02202,A00603,2015-02-24,Check,Deposit,92959
T02203,A00309,2016-07-22,Debit_Card,Purchase,84105
T02204,A00688,2013-12-10,Debit_Card,Transfer,91770
T02205,A00156,2015-02-06,Check,Deposit,99486
T02206,A00915,2017-01-02,Cash,Transfer,10349
T02207,A00264,2021-05-25,Check,Deposit,54997
T02208,A00377,2022-09-12,Check,Withdrawal,88813
T02209,A00873,2022-02-08,Check,Purchase,7883
T02210,A00571,2017-05-12,Check,Purchase,40956
T02211,A00580,2016-08-17,Cash,Purchase,85050
T02212,A00885,2019-03-07,Check,Transfer,47668
T02213,A00019,2021-06-08,Debit_Card,Deposit,48673
T02214,A00362,2015-01-19,Credit_Card,Transfer,85701
T02215,A00289,2014-12-21,Cash,Transfer,96785
T02216,A00193,2015-06-30,Cash,Purchase,83997
T02217,A00463,2019-03-11,Cash,Transfer,48456
T02218,A00793,2015-07-13,Check,Deposit,52456
T02219,A00606,2015-09-03,Debit_Card,Deposit,66491
T02220,A00187,2019-01-24,Cash,Transfer,87481
T02221,A00987,2022-03-19,Debit_Card,Transfer,37527
T02222,A00991,2018-07-08,Debit_Card,Transfer,79345
T02223,A00943,2015-08-10,Cash,Deposit,24557
T02224,A00725,2017-01-19,Check,Transfer,38655
T02225,A00083,2016-12-14,Credit_Card,Withdrawal,70491
T02226,A00611,2017-05-14,Check,Transfer,52677
T02227,A00736,2017-07-03,Check,Deposit,8390
T02228,A00674,2022-10-16,Debit_Card,Withdrawal,5397
T02229,A00563,2019-09-11,Cash,Withdrawal,96023
T02230,A00945,2017-03-01,Debit_Card,Purchase,96983
T02231,A00029,2019-03-23,Check,Deposit,54890
T02232,A00087,2022-10-21,Credit_Card,Purchase,46836
T02233,A00292,2019-08-19,Check,Deposit,41490
T02234,A00452,2022-03-15,Debit_Card,Withdrawal,80649
T02235,A00725,2020-09-04,Credit_Card,Transfer,55238
T02236,A00718,2020-04-26,Debit_Card,Deposit,15669
T02237,A00771,2015-06-11,Check,Purchase,72753
T02238,A00707,2017-07-02,Debit_Card,Transfer,27080
T02239,A00524,2020-11-23,Check,Transfer,46556
T02240,A00497,2020-02-26,Check,Deposit,24496
T02241,A00346,2019-09-12,Debit_Card,Purchase,95365
T02242,A00183,2022-01-16,Credit_Card,Purchase,6363
T02243,A00388,2016-06-04,Cash,Transfer,68133
T02244,A00641,2017-04-25,Check,Deposit,56288
T02245,A00880,2019-09-11,Debit_Card,Withdrawal,35535
T02246,A00930,2017-06-08,Debit_Card,Withdrawal,9077
T02247,A00874,2015-01-09,Debit_Card,Purchase,2873
T02248,A00977,2022-01-31,Credit_Card,Deposit,50197
T02249,A00916,2018-10-13,Check,Withdrawal,24200
T02250,A00126,2022-05-23,Debit_Card,Purchase,70267
T02251,A00472,2014-11-23,Credit_Card,Purchase,57790
T02252,A00635,2014-09-13,Credit_Card,Withdrawal,32983
T02253,A00195,2019-01-29,Check,Transfer,84070
T02254,A00178,2020-02-25,Debit_Card,Transfer,1369
T02255,A00282,2018-11-26,Debit_Card,Deposit,84047
T02256,A00483,2020-07-14,Cash,Withdrawal,76097
T02257,A00388,2014-10-28,Cash,Purchase,26368
T02258,A00749,2015-03-02,Credit_Card,Withdrawal,76867
T02259,A00529,2016-05-12,Check,Purchase,9375
T02260,A00540,2015-02-01,Cash,Withdrawal,41310
T02261,A00729,2022-12-12,Check,Deposit,22813
T02262,A00246,2021-11-29,Cash,Purchase,15796
T02263,A00453,2022-08-10,Cash,Transfer,58407
T02264,A00876,2015-04-04,Debit_Card,Purchase,56256
T02265,A00092,2019-07-06,Check,Purchase,77707
T02266,A00465,2014-06-05,Credit_Card,Transfer,21182
T02267,A00968,2019-04-19,Credit_Card,Purchase,76734
T02268,A00148,2023-01-26,Check,Purchase,75482
T02269,A00697,2016-02-10,Check,Withdrawal,54131
T02270,A00023,2018-02-21,Check,Deposit,52933
T02271,A00223,2016-10-28,Cash,Withdrawal,82989
T02272,A00779,2014-07-21,Credit_Card,Withdrawal,46771
T02273,A00562,2022-01-13,Cash,Withdrawal,16301
T02274,A00845,2022-10-26,Cash,Transfer,45744
T02275,A00850,2023-01-09,Check,Purchase,37534
T02276,A00319,2022-07-21,Check,Transfer,6512
T02277,A00092,2022-09-15,Credit_Card,Purchase,42491
T02278,A00008,2018-06-08,Cash,Withdrawal,29121
T02279,A00518,2017-08-28,Credit_Card,Deposit,70304
T02280,A00359,2020-07-15,Cash,Deposit,67334
T02281,A00202,2016-08-23,Cash,Transfer,25881
T02282,A00692,2016-10-20,Credit_Card,Withdrawal,68212
T02283,A00445,2021-01-05,Credit_Card,Purchase,55679
T02284,A00483,2019-02-27,Cash,Transfer,47703
T02285,A00825,2022-09-28,Cash,Withdrawal,87948
T02286,A00546,2020-08-07,Debit_Card,Transfer,61333
T02287,A00189,2019-11-28,Cash,Deposit,88945
T02288,A00461,2021-01-15,Debit_Card,Deposit,35373
T02289,A00607,2016-10-16,Check,Deposit,21370
T02290,A00830,2021-03-06,Check,Deposit,61503
T02291,A00800,2019-07-12,Credit_Card,Transfer,39374
T02292,A00509,2019-07-09,Cash,Withdrawal,38452
T02293,A00676,2023-08-17,Debit_Card,Withdrawal,69131
T02294,A00827,2019-03-20,Check,Purchase,7861
T02295,A00668,2015-03-22,Debit_Card,Purchase,55001
T02296,A00744,2018-07-07,Credit_Card,Purchase,53500
T02297,A00715,2021-01-26,Check,Purchase,96135
T02298,A01000,2020-09-10,Credit_Card,Purchase,7743
T02299,A00930,2016-05-14,Cash,Withdrawal,11210
T02300,A00524,2020-09-20,Check,Purchase,74424
T02301,A00006,2022-05-19,Credit_Card,Withdrawal,22044
T02302,A00894,2023-05-12,Debit_Card,Transfer,49751
T02303,A00409,2018-08-23,Check,Transfer,85743
T02304,A00700,2019-03-11,Check,Withdrawal,38923
T02305,A00173,2019-10-08,Debit_Card,Deposit,79887
T02306,A00006,2021-02-22,Cash,Withdrawal,78592
T02307,A00084,2019-10-09,Debit_Card,Deposit,76703
T02308,A00440,2017-12-22,Cash,Transfer,63073
T02309,A00512,2018-11-12,Cash,Transfer,25589
T02310,A00152,2018-02-02,Cash,Transfer,17865
T02311,A00460,2013-10-23,Credit_Card,Transfer,82143
T02312,A00177,2019-02-08,Check,Purchase,37064
T02313,A00950,2022-05-28,Credit_Card,Deposit,88053
T02314,A00019,2017-08-18,Check,Transfer,54285
T02315,A00840,2015-03-21,Debit_Card,Withdrawal,92171
T02316,A00284,2020-06-14,Cash,Transfer,70371
T02317,A00520,2013-11-20,Cash,Transfer,66846
T02318,A00894,2019-05-03,Check,Transfer,91503
T02319,A00125,2014-04-26,Credit_Card,Purchase,77581
T02320,A00500,2020-03-14,Credit_Card,Deposit,48599
T02321,A00366,2017-04-11,Cash,Deposit,20702
T02322,A00944,2021-04-24,Credit_Card,Withdrawal,45926
T02323,A01000,2014-02-18,Credit_Card,Purchase,60332
T02324,A00512,2018-12-13,Check,Withdrawal,33716
T02325,A00062,2023-06-13,Credit_Card,Purchase,5084
T02326,A00172,2013-11-15,Credit_Card,Deposit,38386
T02327,A00709,2016-03-04,Cash,Transfer,86986
T02328,A00555,2018-02-25,Check,Transfer,91984
T02329,A00692,2022-09-30,Check,Deposit,23563
T02330,A00971,2017-09-05,Debit_Card,Deposit,10799
T02331,A00585,2019-03-27,Debit_Card,Transfer,58225
T02332,A00760,2018-02-18,Debit_Card,Purchase,44050
T02333,A00684,2023-04-07,Debit_Card,Deposit,24783
T02334,A00978,2015-01-06,Cash,Deposit,55487
T02335,A00616,2023-04-21,Check,Withdrawal,66695
T02336,A00292,2020-01-25,Cash,Withdrawal,53430
T02337,A00868,2020-06-15,Check,Deposit,62655
T02338,A00650,2016-02-13,Credit_Card,Purchase,3464
T02339,A00536,2019-11-16,Credit_Card,Deposit,91576
T02340,A00796,2020-05-03,Cash,Withdrawal,77875
T02341,A00062,2014-10-03,Cash,Withdrawal,11728
T02342,A00121,2016-02-12,Debit_Card,Deposit,36278
T02343,A00003,2018-06-13,Debit_Card,Transfer,12067
T02344,A00312,2014-08-16,Debit_Card,Purchase,43746
T02345,A00796,2020-09-18,Check,Deposit,68324
T02346,A00522,2021-01-07,Debit_Card,Transfer,56887
T02347,A00827,2020-06-28,Credit_Card,Withdrawal,74195
T02348,A00881,2018-08-21,Cash,Transfer,38036
T02349,A00095,2014-12-13,Debit_Card,Deposit,50560
T02350,A00463,2016-10-22,Credit_Card,Withdrawal,56646
T02351,A00086,2016-05-01,Check,Purchase,93330
T02352,A00482,2017-09-09,Debit_Card,Transfer,38764
T02353,A00696,2016-08-17,Credit_Card,Withdrawal,24035
T02354,A00897,2017-02-15,Cash,Deposit,99358
T02355,A00206,2016-08-01,Cash,Purchase,74139
T02356,A00240,2017-06-20,Check,Purchase,85809
T02357,A00053,2014-08-16,Check,Withdrawal,10222
T02358,A00829,2018-12-06,Cash,Purchase,97856
T02359,A00856,2020-02-25,Credit_Card,Deposit,19554
T02360,A00510,2019-06-30,Cash,Transfer,86343
T02361,A00707,2016-12-02,Check,Withdrawal,73766
T02362,A00434,2019-09-12,Cash,Transfer,24132
T02363,A00566,2020-02-04,Credit_Card,Deposit,61770
T02364,A00873,2020-05-15,Debit_Card,Deposit,8560
T02365,A00953,2017-02-11,Cash,Purchase,55485
T02366,A00080,2019-11-07,Check,Deposit,70090
T02367,A00895,2018-08-15,Check,Purchase,41127
T02368,A00302,2015-10-26,Debit_Card,Withdrawal,15550
T02369,A00376,2016-05-18,Check,Deposit,20048
T02370,A00352,2018-06-29,Debit_Card,Withdrawal,83384
T02371,A00651,2017-11-23,Cash,Transfer,9227
T02372,A00827,2016-05-28,Debit_Card,Deposit,70197
T02373,A00888,2020-06-05,Credit_Card,Deposit,7094
T02374,A00737,2023-07-16,Check,Purchase,63537
T02375,A00238,2020-02-27,Debit_Card,Withdrawal,44965
T02376,A00180,2019-02-24,Cash,Transfer,43111
T02377,A00705,2021-03-10,Debit_Card,Transfer,94236
T02378,A00330,2017-08-01,Cash,Transfer,6965
T02379,A00354,2015-02-28,Credit_Card,Purchase,40185
T02380,A00088,2021-07-26,Debit_Card,Purchase,70428
T02381,A00179,2022-07-08,Debit_Card,Transfer,20052
T02382,A00670,2014-01-03,Check,Purchase,20907
T02383,A00817,2021-08-04,Debit_Card,Purchase,78187
T02384,A00598,2017-12-27,Check,Purchase,65584
T02385,A00638,2022-11-24,Cash,Withdrawal,65893
T02386,A00120,2019-12-27,Credit_Card,Transfer,70494
T02387,A00543,2014-10-30,Credit_Card,Withdrawal,9391
T02388,A00339,2021-03-05,Debit_Card,Purchase,96875
T02389,A00578,2020-07-29,Debit_Card,Deposit,5444
T02390,A00855,2021-01-01,Cash,Withdrawal,30098
T02391,A00889,2018-09-23,Debit_Card,Withdrawal,15833
T02392,A00143,2016-04-03,Debit_Card,Withdrawal,7365
T02393,A00907,2022-05-31,Credit_Card,Withdrawal,68375
T02394,A00839,2020-03-23,Debit_Card,Withdrawal,55254
T02395,A00584,2019-06-28,Debit_Card,Purchase,44009
T02396,A00433,2015-10-19,Credit_Card,Withdrawal,8424
T02397,A00833,2018-10-10,Check,Withdrawal,51483
T02398,A00804,2021-06-22,Check,Purchase,39163
T02399,A00655,2020-05-08,Credit_Card,Deposit,43036
T02400,A00552,2021-08-11,Credit_Card,Withdrawal,27102
T02401,A00710,2022-12-26,Debit_Card,Transfer,82058
T02402,A00840,2015-02-07,Check,Deposit,47683
T02403,A00553,2014-11-20,Cash,Purchase,10088
T02404,A00489,2014-01-15,Check,Withdrawal,12672
T02405,A00160,2020-04-27,Check,Deposit,87588
T02406,A00206,2023-02-16,Credit_Card,Withdrawal,1315
T02407,A00597,2018-04-29,Check,Withdrawal,98830
T02408,A00943,2017-10-06,Cash,Deposit,1830
T02409,A00176,2015-05-11,Credit_Card,Purchase,26382
T02410,A00598,2017-07-22,Credit_Card,Transfer,87635
T02411,A00537,2020-06-19,Debit_Card,Withdrawal,87002
